Call Id;VIP;Time of Day;Topic;Answered (Y/N);Resolved;Hold Time;Call Time;Satisfaction rating;missing values;Repeat Call
C7304;1;Afternoon;Technical Support;Y;Y;113;229;4;0;N
C7305;1;Evening;Business Related;Y;Y;205;275;5;0;N
C7306;1;Morning;Business Related;Y;Y;225;295;5;0;N
C7307;1;Evening;Loyalty Program;Y;N;276;346;2;0;N
C7308;0;Evening;Business Related;Y;Y;89;297;1;0;N
C7309;1;Morning;Business Related;Y;N;129;244;3;0;Y
C7310;0;Evening;Loyalty Program;Y;Y;276;346;5;0;Y
C7311;1;Evening;Business Related;Y;N;241;311;2;0;N
C7312;0;Morning;Technical Support;Y;Y;166;236;1;0;N
C7313;0;Morning;Others;N;N;-1;-1;-1;1;N
C7314;0;Morning;Loyalty Program;Y;Y;76;146;4;0;N
C7315;0;Afternoon;Technical Support;Y;Y;255;325;3;0;Y
C7316;0;Morning;Others;Y;Y;155;245;1;0;Y
C7317;1;Evening;Technical Support;Y;Y;214;284;5;0;N
C7318;0;Evening;Others;Y;Y;261;331;2;0;N
C7319;0;Morning;Technical Support;Y;N;228;298;3;0;N
C7320;0;Morning;Others;Y;N;254;324;5;0;Y
C7321;0;Afternoon;Technical Support;Y;Y;133;297;1;0;N
C7322;0;Morning;Loyalty Program;Y;Y;58;260;5;0;N
C7323;0;Evening;Others;Y;Y;253;323;4;0;N
C7324;0;Evening;Technical Support;Y;Y;219;294;1;0;Y
C7325;0;Afternoon;Others;Y;N;140;210;3;0;N
C7326;0;Morning;Loyalty Program;Y;Y;52;242;1;0;Y
C7327;0;Evening;Others;Y;Y;190;260;3;0;N
C7328;1;Afternoon;Loyalty Program;Y;N;92;162;2;0;N
C7329;1;Afternoon;Business Related;Y;Y;281;351;4;0;N
C7330;0;Evening;Others;Y;Y;154;271;5;0;Y
C7331;0;Evening;Loyalty Program;Y;Y;288;358;2;0;N
C7332;1;Afternoon;Others;Y;N;218;288;5;0;Y
C7333;0;Afternoon;Technical Support;Y;Y;279;349;4;0;N
C7334;0;Afternoon;Technical Support;Y;Y;250;320;3;0;N
C7335;0;Evening;Business Related;Y;Y;146;312;3;0;N
C7336;0;Evening;Business Related;N;N;-1;-1;-1;1;N
C7337;0;Afternoon;Loyalty Program;Y;N;130;324;1;0;N
C7338;0;Evening;Technical Support;Y;Y;106;188;4;0;Y
C7339;0;Evening;Technical Support;Y;Y;249;341;4;0;N
C7340;0;Evening;Loyalty Program;Y;Y;267;337;3;0;N
C7341;0;Afternoon;Loyalty Program;Y;Y;237;307;5;0;N
C7342;0;Afternoon;Loyalty Program;Y;Y;202;272;3;0;N
C7343;0;Afternoon;Business Related;Y;Y;59;169;3;0;N
C7344;0;Evening;Technical Support;Y;Y;95;228;1;0;N
C7345;0;Evening;Loyalty Program;Y;Y;140;338;4;0;N
C7346;0;Evening;Business Related;Y;Y;271;341;1;0;N
C7347;0;Morning;Others;Y;Y;206;329;1;0;N
C7348;1;Afternoon;Others;Y;Y;210;273;5;0;N
C7349;1;Morning;Business Related;Y;N;172;242;5;0;Y
C7350;0;Afternoon;Loyalty Program;Y;Y;94;222;1;0;N
C7351;0;Afternoon;Technical Support;Y;Y;172;242;2;0;N
C7352;0;Afternoon;Technical Support;Y;Y;57;119;5;0;Y
C7353;0;Afternoon;Loyalty Program;Y;Y;234;304;4;0;N
C7354;0;Evening;Others;Y;N;239;309;2;0;N
C7355;0;Morning;Business Related;Y;Y;262;332;4;0;N
C7356;0;Evening;Technical Support;Y;Y;163;347;4;0;Y
C7357;0;Afternoon;Others;Y;Y;298;368;3;0;N
C7358;0;Evening;Loyalty Program;Y;Y;57;127;3;0;Y
C7359;0;Afternoon;Others;Y;Y;113;183;2;0;Y
C7360;0;Afternoon;Technical Support;Y;Y;281;351;5;0;Y
C7361;0;Afternoon;Technical Support;Y;N;204;274;3;0;N
C7362;0;Morning;Loyalty Program;Y;Y;199;269;1;0;N
C7363;0;Morning;Business Related;Y;Y;241;311;2;0;N
C7364;1;Morning;Technical Support;Y;Y;248;318;3;0;N
C7365;1;Evening;Technical Support;Y;Y;60;278;1;0;Y
C7366;0;Evening;Loyalty Program;Y;Y;129;297;2;0;N
C7367;0;Evening;Loyalty Program;Y;Y;253;323;2;0;Y
C7368;0;Evening;Technical Support;Y;Y;254;324;2;0;N
C7369;0;Afternoon;Technical Support;Y;N;259;329;5;0;N
C7370;1;Morning;Others;Y;N;79;263;4;0;N
C7371;1;Morning;Technical Support;Y;Y;60;347;5;0;Y
C7372;0;Afternoon;Loyalty Program;Y;N;159;229;4;0;Y
C7373;1;Morning;Business Related;Y;Y;129;199;4;0;Y
C7374;1;Morning;Loyalty Program;Y;Y;63;275;3;0;N
C7375;0;Morning;Loyalty Program;Y;Y;103;291;5;0;N
C7376;0;Morning;Technical Support;Y;Y;80;324;1;0;Y
C7377;1;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
C7378;0;Evening;Loyalty Program;Y;Y;90;333;4;0;Y
C7379;1;Morning;Technical Support;Y;Y;134;263;4;0;N
C7380;1;Afternoon;Business Related;Y;Y;137;207;4;0;N
C7381;0;Afternoon;Loyalty Program;Y;Y;188;258;2;0;Y
C7382;0;Morning;Business Related;Y;Y;273;336;5;0;N
C7383;0;Afternoon;Others;Y;Y;126;196;5;0;N
C7384;0;Afternoon;Loyalty Program;Y;Y;165;235;1;0;Y
C7385;0;Afternoon;Technical Support;Y;Y;210;290;2;0;N
C7386;0;Afternoon;Technical Support;Y;Y;59;151;5;0;N
C7387;0;Evening;Others;Y;Y;184;254;1;0;N
C7388;0;Morning;Loyalty Program;N;N;-1;-1;-1;1;N
C7389;0;Afternoon;Business Related;Y;N;98;189;4;0;N
C7390;1;Evening;Others;Y;Y;235;303;1;0;Y
C7391;1;Evening;Technical Support;Y;N;143;213;2;0;N
C7392;1;Afternoon;Business Related;Y;Y;106;325;3;0;N
C7393;0;Evening;Business Related;Y;Y;259;329;4;0;Y
C7394;0;Afternoon;Others;Y;N;109;270;5;0;N
C7395;1;Morning;Technical Support;Y;Y;50;327;1;0;N
C7396;0;Morning;Technical Support;Y;Y;257;327;5;0;N
C7397;0;Morning;Loyalty Program;N;N;-1;-1;-1;1;N
C7398;0;Afternoon;Loyalty Program;Y;Y;258;328;4;0;N
C7399;0;Afternoon;Loyalty Program;Y;Y;59;129;5;0;N
C7400;0;Afternoon;Business Related;Y;Y;214;284;3;0;N
C7401;0;Evening;Technical Support;Y;Y;124;306;5;0;N
C7402;0;Afternoon;Loyalty Program;Y;Y;135;313;1;0;N
C7403;0;Evening;Loyalty Program;Y;N;296;366;5;0;Y
C7404;1;Afternoon;Technical Support;Y;Y;234;304;3;0;Y
C7405;0;Afternoon;Loyalty Program;Y;Y;55;177;2;0;N
C7406;0;Afternoon;Others;Y;Y;240;310;3;0;N
C7407;1;Morning;Loyalty Program;Y;Y;205;275;5;0;Y
C7408;0;Morning;Others;Y;Y;180;250;5;0;N
C7409;0;Morning;Loyalty Program;Y;Y;95;165;2;0;N
C7410;1;Evening;Technical Support;Y;Y;61;182;5;0;N
C7411;1;Evening;Loyalty Program;Y;N;287;357;4;0;N
C7412;0;Afternoon;Loyalty Program;Y;Y;162;232;5;0;Y
C7413;0;Evening;Technical Support;Y;Y;92;162;5;0;N
C7414;1;Afternoon;Loyalty Program;Y;Y;100;170;1;0;N
C7415;0;Afternoon;Technical Support;Y;N;265;335;5;0;Y
C7416;0;Morning;Loyalty Program;Y;N;220;290;2;0;Y
C7417;1;Evening;Loyalty Program;Y;Y;106;176;5;0;Y
C7418;0;Evening;Others;N;N;-1;-1;-1;1;N
C7419;0;Afternoon;Technical Support;Y;Y;176;246;3;0;Y
C7420;0;Morning;Loyalty Program;N;N;-1;-1;-1;1;N
C7421;0;Morning;Loyalty Program;N;N;-1;-1;-1;1;N
C7422;1;Morning;Others;Y;Y;95;165;2;0;N
C7423;0;Afternoon;Business Related;Y;Y;157;327;2;0;N
C7424;0;Evening;Business Related;Y;Y;58;277;3;0;N
C7425;0;Evening;Loyalty Program;Y;N;300;370;5;0;N
C7426;1;Evening;Business Related;Y;Y;236;327;3;0;N
C7427;0;Afternoon;Business Related;Y;Y;215;304;2;0;Y
C7428;0;Evening;Loyalty Program;Y;Y;120;181;1;0;N
C7429;0;Morning;Technical Support;Y;Y;145;325;4;0;N
C7430;1;Afternoon;Business Related;Y;N;191;261;4;0;Y
C7431;0;Afternoon;Loyalty Program;Y;N;125;278;4;0;N
C7432;0;Morning;Others;Y;Y;122;192;5;0;Y
C7433;0;Evening;Business Related;Y;Y;90;349;5;0;N
C7434;0;Afternoon;Others;Y;Y;224;294;4;0;N
C7435;0;Evening;Others;Y;N;248;318;5;0;N
C7436;0;Afternoon;Others;Y;Y;239;309;3;0;N
C7437;1;Morning;Others;N;N;-1;-1;-1;1;N
C7438;0;Evening;Loyalty Program;Y;Y;86;288;2;0;Y
C7439;0;Afternoon;Business Related;Y;Y;161;324;2;0;N
C7440;0;Evening;Technical Support;Y;Y;219;289;5;0;Y
C7441;0;Morning;Business Related;Y;Y;193;263;5;0;N
C7442;0;Morning;Loyalty Program;Y;N;81;281;5;0;N
C7443;1;Evening;Technical Support;Y;Y;295;365;5;0;N
C7444;0;Evening;Loyalty Program;Y;Y;170;320;5;0;Y
C7445;0;Afternoon;Loyalty Program;N;N;-1;-1;-1;1;N
C7446;1;Morning;Technical Support;Y;N;207;358;5;0;N
C7447;0;Morning;Loyalty Program;Y;N;109;179;4;0;N
C7448;1;Afternoon;Business Related;Y;Y;152;316;5;0;Y
C7449;0;Evening;Loyalty Program;Y;N;218;308;1;0;N
C7450;0;Afternoon;Others;Y;N;250;320;1;0;N
C7451;0;Evening;Loyalty Program;Y;Y;99;169;3;0;N
C7452;0;Evening;Others;Y;Y;180;250;5;0;N
C7453;1;Afternoon;Others;Y;Y;110;180;4;0;N
C7454;0;Morning;Technical Support;Y;Y;278;348;3;0;N
C7455;0;Afternoon;Others;Y;N;297;367;5;0;N
C7456;0;Morning;Technical Support;Y;Y;189;329;1;0;N
C7457;0;Afternoon;Others;Y;Y;72;142;1;0;N
C7458;1;Morning;Others;Y;Y;253;324;1;0;N
C7459;0;Afternoon;Others;Y;N;173;243;5;0;N
C7460;0;Afternoon;Business Related;Y;Y;89;151;4;0;N
C7461;0;Morning;Technical Support;Y;N;171;241;4;0;N
C7462;0;Morning;Loyalty Program;Y;Y;73;143;3;0;N
C7463;0;Evening;Loyalty Program;Y;Y;238;308;1;0;N
C7464;0;Afternoon;Loyalty Program;Y;Y;226;296;2;0;N
C7465;0;Afternoon;Loyalty Program;Y;Y;267;337;1;0;N
C7466;0;Morning;Business Related;Y;Y;173;243;2;0;N
C7467;0;Afternoon;Technical Support;Y;Y;161;231;5;0;N
C7468;0;Morning;Technical Support;Y;N;279;349;4;0;N
C7469;0;Morning;Business Related;Y;Y;53;123;5;0;N
C7470;1;Morning;Others;Y;Y;285;346;5;0;N
C7471;0;Morning;Others;Y;N;82;275;3;0;N
C7472;1;Evening;Loyalty Program;Y;N;126;262;1;0;Y
C7473;1;Afternoon;Technical Support;Y;N;111;326;2;0;Y
C7474;1;Evening;Others;Y;Y;99;169;1;0;Y
C7475;0;Morning;Others;Y;N;215;285;2;0;N
C7476;0;Afternoon;Others;Y;Y;201;271;4;0;N
C7477;0;Morning;Technical Support;Y;Y;132;202;1;0;Y
C7478;0;Morning;Others;Y;Y;80;150;5;0;N
C7479;0;Evening;Others;Y;Y;99;173;1;0;N
C7480;0;Evening;Business Related;Y;N;194;264;5;0;N
C7481;1;Afternoon;Technical Support;Y;Y;279;349;3;0;N
C7482;0;Evening;Technical Support;Y;N;278;348;5;0;Y
C7483;0;Morning;Technical Support;Y;Y;82;152;5;0;N
C7484;0;Afternoon;Technical Support;Y;Y;55;352;3;0;N
C7485;0;Afternoon;Others;Y;Y;128;239;3;0;N
C7486;1;Afternoon;Business Related;Y;Y;265;333;5;0;Y
C7487;0;Morning;Others;Y;Y;172;275;3;0;N
C7488;0;Evening;Others;Y;N;136;206;5;0;Y
C7489;0;Afternoon;Others;Y;N;229;333;3;0;Y
C7490;0;Afternoon;Loyalty Program;Y;Y;223;293;2;0;N
C7491;0;Evening;Business Related;Y;Y;278;348;1;0;N
C7492;0;Afternoon;Loyalty Program;Y;Y;170;238;4;0;N
C7493;0;Morning;Loyalty Program;Y;Y;179;249;5;0;Y
C7494;0;Evening;Business Related;Y;Y;265;335;1;0;Y
C7495;0;Morning;Others;Y;Y;283;360;4;0;N
C7496;0;Morning;Others;Y;Y;253;323;3;0;Y
C7497;0;Morning;Loyalty Program;Y;Y;262;332;4;0;N
C7498;0;Afternoon;Others;N;N;-1;-1;-1;1;Y
C7499;0;Afternoon;Loyalty Program;Y;Y;195;260;2;0;Y
C7500;0;Evening;Others;N;N;-1;-1;-1;1;N
C7501;1;Evening;Loyalty Program;Y;Y;51;140;4;0;N
C7502;0;Evening;Technical Support;Y;Y;215;301;1;0;Y
C7503;0;Afternoon;Others;Y;Y;133;203;5;0;N
C7504;0;Morning;Others;Y;N;194;264;4;0;Y
C7505;1;Afternoon;Business Related;Y;Y;93;357;4;0;N
C7506;1;Evening;Business Related;Y;Y;248;325;5;0;N
C7507;1;Evening;Business Related;Y;Y;297;367;1;0;N
C7508;0;Morning;Business Related;Y;Y;236;306;2;0;N
C7509;0;Morning;Technical Support;Y;Y;76;242;5;0;N
C7510;0;Evening;Technical Support;Y;Y;286;357;2;0;N
C7511;1;Morning;Others;Y;N;280;350;4;0;N
C7512;1;Morning;Others;Y;Y;109;179;4;0;N
C7513;0;Afternoon;Loyalty Program;Y;N;218;288;1;0;N
C7514;0;Morning;Loyalty Program;Y;Y;103;173;3;0;N
C7515;0;Morning;Others;Y;Y;81;151;4;0;Y
C7516;0;Evening;Business Related;Y;Y;126;322;5;0;Y
C7517;0;Morning;Business Related;N;N;-1;-1;-1;1;N
C7518;0;Evening;Technical Support;Y;Y;71;345;5;0;Y
C7519;0;Evening;Business Related;Y;N;160;242;5;0;N
C7520;1;Morning;Loyalty Program;Y;Y;261;331;5;0;N
C7521;0;Evening;Others;Y;Y;173;243;2;0;Y
C7522;0;Afternoon;Business Related;Y;Y;172;242;1;0;N
C7523;0;Evening;Others;Y;N;105;175;5;0;N
C7524;0;Evening;Others;Y;N;146;216;4;0;N
C7525;1;Morning;Technical Support;Y;Y;190;260;1;0;N
C7526;0;Morning;Business Related;Y;N;73;143;4;0;N
C7527;1;Afternoon;Technical Support;Y;Y;156;226;4;0;N
C7528;1;Afternoon;Business Related;Y;Y;174;244;2;0;N
C7529;0;Afternoon;Others;Y;Y;96;242;5;0;Y
C7530;0;Morning;Loyalty Program;Y;Y;298;368;4;0;N
C7531;0;Afternoon;Others;Y;Y;68;167;1;0;Y
C7532;0;Afternoon;Technical Support;Y;Y;138;208;4;0;N
C7533;0;Morning;Technical Support;Y;Y;130;200;1;0;N
C7534;0;Afternoon;Technical Support;Y;Y;299;369;3;0;N
C7535;1;Afternoon;Technical Support;Y;Y;136;202;5;0;N
C7536;1;Afternoon;Loyalty Program;Y;Y;160;230;4;0;N
C7537;1;Afternoon;Others;Y;Y;200;270;5;0;N
C7538;0;Afternoon;Others;Y;Y;196;352;3;0;N
C7539;0;Evening;Business Related;Y;Y;145;215;2;0;N
C7540;0;Morning;Business Related;Y;Y;144;214;2;0;N
C7541;0;Evening;Technical Support;Y;Y;63;162;3;0;N
C7542;1;Evening;Loyalty Program;Y;Y;245;315;1;0;N
C7543;0;Evening;Business Related;Y;Y;252;322;3;0;Y
C7544;0;Evening;Others;N;N;-1;-1;-1;1;N
C7545;0;Afternoon;Technical Support;Y;N;146;216;4;0;N
C7546;0;Afternoon;Loyalty Program;Y;N;56;249;2;0;N
C7547;0;Morning;Technical Support;Y;Y;86;156;1;0;N
C7548;0;Afternoon;Loyalty Program;Y;Y;151;253;3;0;N
C7549;0;Morning;Business Related;Y;Y;174;244;4;0;N
C7550;0;Afternoon;Technical Support;Y;Y;254;324;5;0;N
C7551;1;Afternoon;Loyalty Program;Y;Y;87;157;4;0;N
C7552;0;Afternoon;Others;Y;Y;96;247;3;0;Y
C7553;0;Afternoon;Others;N;N;-1;-1;-1;1;N
C7554;0;Evening;Loyalty Program;Y;Y;227;297;5;0;Y
C7555;1;Morning;Others;Y;Y;168;290;4;0;N
C7556;1;Evening;Others;Y;Y;272;342;5;0;N
C7557;0;Evening;Technical Support;Y;Y;251;321;4;0;N
C7558;0;Morning;Others;Y;Y;86;156;4;0;N
C7559;0;Afternoon;Others;Y;Y;201;271;2;0;N
C7560;0;Morning;Technical Support;Y;Y;239;309;5;0;N
C7561;0;Afternoon;Loyalty Program;Y;N;251;321;5;0;N
C7562;0;Morning;Loyalty Program;Y;Y;239;309;4;0;Y
C7563;1;Afternoon;Business Related;Y;Y;135;205;5;0;Y
C7564;0;Afternoon;Others;Y;Y;183;302;2;0;N
C7565;0;Morning;Business Related;Y;N;117;187;2;0;N
C7566;0;Morning;Business Related;Y;Y;165;235;3;0;N
C7567;0;Afternoon;Business Related;Y;Y;52;197;1;0;N
C7568;0;Morning;Others;Y;N;86;316;1;0;N
C7569;1;Afternoon;Business Related;Y;Y;240;310;5;0;Y
C7570;0;Afternoon;Technical Support;Y;Y;281;351;3;0;N
C7571;1;Morning;Business Related;Y;Y;53;232;2;0;N
C7572;0;Morning;Others;Y;Y;127;237;3;0;N
C7573;0;Evening;Loyalty Program;Y;Y;271;341;2;0;Y
C7574;1;Morning;Loyalty Program;Y;N;187;257;5;0;N
C7575;0;Morning;Others;N;N;-1;-1;-1;1;N
C7576;0;Evening;Loyalty Program;Y;Y;212;282;1;0;N
C7577;0;Evening;Business Related;Y;Y;287;357;5;0;Y
C7578;0;Evening;Technical Support;N;N;-1;-1;-1;1;N
C7579;0;Evening;Loyalty Program;Y;N;267;337;1;0;N
C7580;1;Morning;Technical Support;N;N;-1;-1;-1;1;N
C7581;0;Afternoon;Technical Support;Y;Y;169;246;2;0;Y
C7582;1;Afternoon;Business Related;Y;Y;234;337;3;0;N
C7583;0;Morning;Technical Support;Y;Y;86;156;4;0;N
C7584;0;Evening;Others;Y;Y;209;279;4;0;N
C7585;0;Afternoon;Loyalty Program;Y;Y;180;250;4;0;Y
C7586;1;Afternoon;Business Related;Y;Y;141;211;4;0;N
C7587;1;Afternoon;Others;N;N;-1;-1;-1;1;Y
C7588;0;Evening;Technical Support;Y;Y;261;331;5;0;N
C7589;0;Evening;Business Related;Y;Y;279;349;5;0;N
C7590;1;Evening;Loyalty Program;N;N;-1;-1;-1;1;N
C7591;0;Morning;Others;Y;Y;205;275;2;0;N
C7592;0;Morning;Technical Support;Y;Y;127;290;2;0;N
C7593;0;Morning;Others;Y;Y;281;351;4;0;Y
C7594;1;Morning;Technical Support;Y;N;166;238;5;0;N
C7595;0;Evening;Technical Support;N;N;-1;-1;-1;1;Y
C7596;0;Evening;Others;Y;Y;283;353;4;0;Y
C7597;0;Afternoon;Business Related;Y;Y;126;196;5;0;N
C7598;0;Afternoon;Loyalty Program;Y;Y;79;343;1;0;N
C7599;0;Morning;Others;Y;Y;111;274;4;0;Y
C7600;1;Afternoon;Others;Y;Y;74;239;3;0;Y
C7601;1;Morning;Others;Y;Y;50;202;4;0;N
C7602;1;Afternoon;Technical Support;Y;N;72;188;4;0;Y
C7603;0;Afternoon;Others;Y;Y;56;126;4;0;N
C7604;1;Morning;Technical Support;Y;Y;259;329;5;0;N
C7605;0;Morning;Others;Y;Y;95;165;4;0;N
C7606;1;Afternoon;Loyalty Program;Y;Y;158;228;4;0;N
C7607;1;Morning;Business Related;Y;Y;200;325;5;0;N
C7608;0;Evening;Technical Support;Y;Y;105;217;3;0;N
C7609;0;Evening;Others;N;N;-1;-1;-1;1;N
C7610;0;Morning;Others;Y;Y;198;300;3;0;N
C7611;0;Evening;Others;Y;Y;90;271;5;0;Y
C7612;0;Morning;Loyalty Program;Y;Y;154;224;2;0;N
C7613;0;Morning;Technical Support;Y;Y;209;279;1;0;N
C7614;0;Morning;Technical Support;Y;Y;277;347;2;0;N
C7615;1;Afternoon;Technical Support;Y;Y;157;227;3;0;N
C7616;0;Evening;Others;N;N;-1;-1;-1;1;N
C7617;0;Evening;Technical Support;Y;Y;240;310;4;0;N
C7618;0;Morning;Business Related;Y;Y;142;317;2;0;Y
C7619;0;Morning;Business Related;Y;Y;86;147;3;0;N
C7620;0;Morning;Loyalty Program;Y;Y;274;344;3;0;N
C7621;0;Afternoon;Business Related;Y;Y;91;172;4;0;Y
C7622;0;Afternoon;Others;Y;Y;247;335;3;0;N
C7623;1;Morning;Technical Support;Y;Y;65;135;4;0;N
C7624;0;Evening;Others;Y;N;61;131;3;0;N
C7625;0;Morning;Others;Y;N;154;224;4;0;N
C7626;0;Afternoon;Business Related;Y;N;176;246;4;0;N
C7627;0;Afternoon;Others;Y;Y;184;315;3;0;N
C7628;0;Morning;Business Related;Y;Y;81;201;3;0;Y
C7629;0;Morning;Others;Y;N;116;268;5;0;Y
C7630;0;Evening;Technical Support;N;N;-1;-1;-1;1;N
C7631;0;Morning;Business Related;N;N;-1;-1;-1;1;Y
C7632;0;Morning;Business Related;N;N;-1;-1;-1;1;N
C7633;1;Afternoon;Loyalty Program;Y;Y;232;302;2;0;N
C7634;0;Morning;Business Related;N;N;-1;-1;-1;1;N
C7635;0;Afternoon;Business Related;Y;Y;110;331;1;0;N
C7636;0;Afternoon;Others;Y;Y;286;356;1;0;N
C7637;0;Evening;Others;Y;Y;249;333;3;0;N
C7638;0;Evening;Loyalty Program;N;N;-1;-1;-1;1;N
C7639;1;Afternoon;Technical Support;Y;Y;165;235;2;0;N
C7640;0;Afternoon;Others;Y;Y;72;334;3;0;N
C7641;1;Evening;Technical Support;Y;N;152;266;5;0;N
C7642;1;Evening;Loyalty Program;Y;Y;283;353;3;0;N
C7643;0;Afternoon;Others;Y;N;156;226;3;0;N
C7644;1;Morning;Business Related;Y;Y;266;336;5;0;Y
C7645;0;Morning;Loyalty Program;Y;Y;64;134;5;0;N
C7646;0;Evening;Technical Support;Y;Y;117;187;4;0;N
C7647;0;Morning;Others;Y;N;200;270;4;0;N
C7648;0;Afternoon;Loyalty Program;Y;Y;155;306;3;0;N
C7649;0;Afternoon;Technical Support;Y;N;62;297;2;0;N
C7650;0;Afternoon;Technical Support;Y;Y;178;248;5;0;Y
C7651;1;Morning;Business Related;Y;Y;70;334;4;0;N
C7652;0;Afternoon;Others;Y;Y;249;319;3;0;Y
C7653;0;Afternoon;Business Related;Y;N;155;347;5;0;N
C7654;0;Morning;Technical Support;Y;N;65;188;5;0;N
C7655;0;Evening;Loyalty Program;Y;Y;150;220;4;0;N
C7656;0;Evening;Business Related;Y;Y;270;340;5;0;Y
C7657;0;Morning;Business Related;Y;Y;64;134;5;0;N
C7658;0;Morning;Others;Y;Y;186;348;3;0;Y
C7659;0;Afternoon;Business Related;Y;N;176;283;3;0;N
C7660;0;Afternoon;Others;Y;Y;213;299;4;0;N
C7661;1;Evening;Others;Y;Y;152;222;5;0;N
C7662;1;Evening;Technical Support;Y;N;261;331;3;0;N
C7663;1;Evening;Business Related;Y;Y;126;196;1;0;Y
C7664;1;Afternoon;Technical Support;Y;Y;249;319;2;0;Y
C7665;1;Evening;Loyalty Program;Y;Y;230;300;5;0;N
C7666;0;Afternoon;Others;N;N;-1;-1;-1;1;N
C7667;0;Afternoon;Technical Support;Y;Y;238;306;3;0;N
C7668;0;Evening;Others;Y;Y;87;242;3;0;N
C7669;0;Afternoon;Technical Support;Y;Y;294;364;2;0;N
C7670;0;Evening;Technical Support;Y;Y;200;270;4;0;N
C7671;1;Afternoon;Others;Y;Y;255;325;4;0;N
C7672;0;Morning;Business Related;Y;Y;176;246;1;0;N
C7673;0;Evening;Loyalty Program;Y;Y;228;298;1;0;Y
C7674;0;Evening;Loyalty Program;Y;Y;240;310;3;0;N
C7675;0;Morning;Others;Y;Y;215;339;5;0;N
C7676;1;Morning;Business Related;N;N;-1;-1;-1;1;N
C7677;0;Morning;Others;Y;Y;74;176;4;0;N
C7678;0;Evening;Technical Support;Y;Y;190;260;4;0;N
C7679;0;Afternoon;Others;Y;Y;221;291;1;0;N
C7680;1;Evening;Loyalty Program;Y;Y;135;205;5;0;N
C7681;0;Morning;Technical Support;Y;N;79;149;2;0;Y
C7682;0;Morning;Technical Support;Y;Y;227;297;5;0;N
C7683;1;Evening;Technical Support;Y;Y;234;304;4;0;Y
C7684;0;Afternoon;Others;Y;N;219;353;2;0;Y
C7685;0;Morning;Loyalty Program;N;N;-1;-1;-1;1;N
C7686;0;Morning;Business Related;Y;Y;298;368;1;0;Y
C7687;0;Evening;Technical Support;Y;Y;64;228;2;0;N
C7688;0;Evening;Others;Y;Y;75;145;5;0;N
C7689;0;Morning;Technical Support;Y;N;275;345;2;0;N
C7690;0;Morning;Business Related;Y;Y;212;282;4;0;N
C7691;0;Afternoon;Business Related;Y;Y;66;130;1;0;Y
C7692;0;Morning;Business Related;Y;Y;238;308;5;0;N
C7693;0;Afternoon;Technical Support;Y;Y;284;354;2;0;N
C7694;0;Morning;Others;Y;Y;93;325;4;0;Y
C7695;1;Evening;Business Related;N;N;-1;-1;-1;1;N
C7696;0;Afternoon;Business Related;Y;Y;64;261;1;0;N
C7697;1;Morning;Others;Y;Y;241;351;4;0;Y
C7698;0;Evening;Loyalty Program;Y;Y;202;272;3;0;N
C7699;1;Evening;Loyalty Program;Y;Y;67;255;5;0;N
C7700;1;Morning;Technical Support;Y;Y;244;358;3;0;N
C7701;1;Evening;Technical Support;Y;Y;87;157;3;0;N
C7702;1;Morning;Loyalty Program;Y;Y;184;254;3;0;N
C7703;0;Evening;Technical Support;Y;N;237;332;1;0;N
C7704;1;Afternoon;Technical Support;Y;Y;81;252;1;0;N
C7705;1;Evening;Loyalty Program;Y;Y;270;340;5;0;N
C7706;0;Evening;Business Related;Y;Y;273;343;5;0;N
C7707;0;Morning;Others;N;N;-1;-1;-1;1;N
C7708;0;Morning;Loyalty Program;Y;Y;231;324;2;0;N
C7709;0;Afternoon;Business Related;N;N;-1;-1;-1;1;N
C7710;0;Evening;Others;Y;Y;156;332;4;0;Y
C7711;0;Afternoon;Technical Support;Y;Y;247;317;5;0;Y
C7712;0;Evening;Business Related;Y;Y;84;147;3;0;N
C7713;0;Morning;Loyalty Program;Y;Y;231;301;2;0;Y
C7714;0;Evening;Business Related;Y;Y;284;354;5;0;N
C7715;0;Morning;Technical Support;Y;Y;299;369;4;0;N
C7716;0;Evening;Business Related;Y;Y;115;227;2;0;N
C7717;1;Afternoon;Technical Support;Y;Y;203;273;2;0;N
C7718;1;Morning;Loyalty Program;Y;N;248;318;3;0;Y
C7719;0;Morning;Business Related;Y;Y;152;222;1;0;Y
C7720;0;Evening;Others;Y;Y;60;122;5;0;N
C7721;0;Morning;Technical Support;Y;Y;200;305;5;0;N
C7722;0;Afternoon;Business Related;Y;Y;94;203;3;0;Y
C7723;0;Afternoon;Business Related;Y;Y;284;354;2;0;N
C7724;0;Afternoon;Others;Y;Y;271;341;4;0;Y
C7725;0;Afternoon;Loyalty Program;Y;Y;243;313;1;0;N
C7726;1;Morning;Loyalty Program;Y;Y;161;350;5;0;N
C7727;0;Afternoon;Business Related;Y;Y;102;172;4;0;N
C7728;0;Afternoon;Technical Support;Y;N;108;264;1;0;N
C7729;0;Morning;Others;Y;Y;177;247;4;0;N
C7730;0;Afternoon;Others;Y;N;286;356;1;0;N
C7731;0;Evening;Others;N;N;-1;-1;-1;1;Y
C7732;0;Afternoon;Technical Support;Y;N;241;311;5;0;N
C7733;1;Evening;Loyalty Program;Y;Y;145;215;4;0;Y
C7734;1;Morning;Others;Y;Y;95;345;1;0;N
