Call Id;VIP;Time of Day;Topic;Answered (Y/N);Resolved;Hold Time;Call Time;Satisfaction rating;missing values;Repeat Call
ID4081;0;Morning;Technical Support;Y;Y;123;219;2;0;N
ID4082;0;Morning;Admin Support;Y;Y;36;110;1;0;Y
ID4083;1;Morning;Technical Support;Y;Y;84;153;5;0;N
ID4084;0;Morning;Streaming;Y;Y;74;181;3;0;N
ID4085;0;Morning;Streaming;Y;Y;20;256;5;0;N
ID4086;0;Morning;Streaming;N;N;-1;-1;-1;1;N
ID4087;0;Morning;Payment related;Y;Y;13;273;3;0;Y
ID4088;0;Morning;Contract related;Y;N;28;119;3;0;N
ID4089;0;Afternoon;Contract related;Y;Y;13;115;4;0;Y
ID4090;0;Afternoon;Streaming;Y;Y;100;133;3;0;N
ID4091;0;Afternoon;Contract related;Y;Y;119;235;3;0;N
ID4092;1;Afternoon;Technical Support;N;N;-1;-1;-1;1;N
ID4093;0;Afternoon;Technical Support;Y;Y;125;343;5;0;Y
ID4094;1;Afternoon;Streaming;N;N;-1;-1;-1;1;Y
ID4095;1;Afternoon;Technical Support;Y;N;88;167;4;0;Y
ID4096;1;Afternoon;Technical Support;Y;Y;71;94;4;0;N
ID4097;1;Afternoon;Contract related;Y;Y;99;94;4;0;N
ID4098;0;Afternoon;Admin Support;Y;Y;94;352;1;0;Y
ID4099;0;Afternoon;Admin Support;Y;Y;115;312;1;0;N
ID4100;0;Afternoon;Contract related;Y;Y;36;311;5;0;Y
ID4101;1;Afternoon;Payment related;Y;Y;72;232;3;0;N
ID4102;0;Afternoon;Contract related;Y;Y;51;123;3;0;Y
ID4103;0;Afternoon;Admin Support;Y;Y;11;273;2;0;N
ID4104;1;Afternoon;Admin Support;Y;N;101;346;5;0;N
ID4105;0;Afternoon;Admin Support;Y;Y;119;337;3;0;N
ID4106;0;Afternoon;Technical Support;Y;Y;64;157;3;0;N
ID4107;0;Afternoon;Technical Support;Y;Y;12;250;3;0;N
ID4108;0;Afternoon;Streaming;Y;Y;118;311;3;0;N
ID4109;0;Afternoon;Payment related;Y;Y;107;211;2;0;Y
ID4110;0;Afternoon;Payment related;Y;Y;122;303;3;0;Y
ID4111;1;Evening;Payment related;Y;Y;41;221;4;0;Y
ID4112;0;Evening;Streaming;Y;Y;22;103;1;0;Y
ID4113;0;Evening;Technical Support;N;N;-1;-1;-1;1;Y
ID4114;0;Evening;Contract related;Y;Y;93;219;3;0;Y
ID4115;1;Evening;Admin Support;Y;Y;20;260;5;0;Y
ID4116;1;Evening;Contract related;Y;Y;90;245;4;0;Y
ID4117;1;Evening;Technical Support;Y;Y;107;393;3;0;N
ID4118;0;Evening;Technical Support;N;N;-1;-1;-1;1;N
ID4119;0;Evening;Contract related;Y;Y;38;343;3;0;N
ID4120;1;Evening;Contract related;N;N;-1;-1;-1;1;N
ID4121;0;Morning;Streaming;Y;Y;50;117;4;0;Y
ID4122;0;Morning;Admin Support;Y;Y;90;306;4;0;Y
ID4123;0;Morning;Admin Support;Y;Y;22;261;4;0;Y
ID4124;0;Morning;Admin Support;N;N;-1;-1;-1;1;N
ID4125;0;Morning;Streaming;Y;Y;67;305;4;0;N
ID4126;0;Morning;Contract related;Y;Y;89;380;3;0;Y
ID4127;0;Morning;Payment related;Y;Y;21;346;3;0;Y
ID4128;0;Morning;Contract related;Y;Y;34;124;4;0;Y
ID4129;0;Morning;Contract related;Y;Y;77;108;2;0;N
ID4130;1;Morning;Admin Support;Y;Y;72;165;1;0;N
ID4131;1;Morning;Streaming;Y;Y;83;181;3;0;N
ID4132;0;Morning;Streaming;Y;Y;120;166;3;0;N
ID4133;0;Morning;Contract related;Y;Y;82;256;5;0;N
ID4134;0;Morning;Streaming;Y;Y;61;399;5;0;N
ID4135;0;Morning;Contract related;Y;Y;69;159;2;0;N
ID4136;0;Morning;Technical Support;Y;N;19;257;4;0;N
ID4137;0;Morning;Technical Support;Y;Y;35;255;2;0;N
ID4138;0;Morning;Payment related;N;N;-1;-1;-1;1;N
ID4139;0;Morning;Contract related;Y;Y;11;388;3;0;Y
ID4140;0;Morning;Admin Support;Y;Y;110;109;3;0;N
ID4141;0;Afternoon;Payment related;Y;Y;119;197;1;0;Y
ID4142;1;Afternoon;Contract related;Y;Y;38;147;4;0;Y
ID4143;0;Afternoon;Payment related;Y;Y;40;308;4;0;Y
ID4144;0;Afternoon;Streaming;Y;Y;19;266;5;0;N
ID4145;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID4146;1;Afternoon;Payment related;Y;Y;63;345;3;0;Y
ID4147;0;Afternoon;Technical Support;Y;Y;33;190;5;0;N
ID4148;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID4149;0;Afternoon;Admin Support;Y;N;26;308;5;0;N
ID4150;0;Afternoon;Streaming;N;N;-1;-1;-1;1;Y
ID4151;1;Afternoon;Contract related;N;N;-1;-1;-1;1;N
ID4152;0;Afternoon;Admin Support;Y;Y;81;211;5;0;Y
ID4153;0;Afternoon;Technical Support;Y;Y;65;388;3;0;N
ID4154;0;Afternoon;Admin Support;Y;Y;84;254;3;0;N
ID4155;0;Afternoon;Admin Support;Y;Y;42;292;1;0;N
ID4156;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID4157;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;N
ID4158;0;Afternoon;Streaming;Y;Y;123;218;2;0;N
ID4159;0;Afternoon;Contract related;Y;Y;65;397;4;0;N
ID4160;0;Afternoon;Contract related;Y;Y;33;343;5;0;N
ID4161;0;Afternoon;Payment related;Y;Y;117;244;3;0;N
ID4162;1;Afternoon;Streaming;Y;Y;122;156;3;0;N
ID4163;0;Afternoon;Technical Support;Y;Y;21;325;4;0;Y
ID4164;1;Afternoon;Streaming;Y;N;48;256;4;0;Y
ID4165;0;Evening;Contract related;N;N;-1;-1;-1;1;Y
ID4166;0;Evening;Technical Support;Y;Y;98;177;1;0;N
ID4167;0;Evening;Streaming;Y;Y;95;211;4;0;Y
ID4168;1;Evening;Contract related;Y;Y;28;408;3;0;Y
ID4169;0;Evening;Admin Support;N;N;-1;-1;-1;1;Y
ID4170;0;Evening;Streaming;N;N;-1;-1;-1;1;N
ID4171;1;Morning;Admin Support;N;N;-1;-1;-1;1;N
ID4172;0;Morning;Streaming;Y;Y;40;292;3;0;N
ID4173;1;Morning;Streaming;Y;Y;13;223;2;0;Y
ID4174;0;Morning;Streaming;Y;Y;71;139;5;0;N
ID4175;0;Morning;Technical Support;Y;Y;106;106;4;0;N
ID4176;0;Morning;Streaming;Y;N;94;211;4;0;N
ID4177;0;Morning;Payment related;Y;Y;74;239;5;0;Y
ID4178;0;Morning;Contract related;Y;Y;34;98;4;0;N
ID4179;0;Morning;Admin Support;Y;Y;38;126;2;0;N
ID4180;1;Morning;Technical Support;Y;Y;31;173;4;0;Y
ID4181;0;Morning;Contract related;Y;Y;13;185;3;0;Y
ID4182;0;Morning;Technical Support;Y;Y;79;168;3;0;N
ID4183;0;Morning;Contract related;Y;Y;49;300;2;0;N
ID4184;1;Morning;Technical Support;Y;Y;89;239;1;0;Y
ID4185;0;Morning;Streaming;Y;Y;37;297;5;0;N
ID4186;0;Morning;Streaming;N;N;-1;-1;-1;1;N
ID4187;1;Morning;Contract related;N;N;-1;-1;-1;1;N
ID4188;0;Morning;Admin Support;Y;Y;51;142;3;0;Y
ID4189;0;Afternoon;Payment related;Y;Y;49;131;1;0;Y
ID4190;0;Afternoon;Payment related;N;N;-1;-1;-1;1;Y
ID4191;1;Afternoon;Admin Support;Y;Y;14;344;4;0;Y
ID4192;1;Afternoon;Payment related;Y;Y;91;287;3;0;N
ID4193;0;Afternoon;Contract related;N;N;-1;-1;-1;1;Y
ID4194;0;Afternoon;Admin Support;Y;Y;111;188;3;0;N
ID4195;0;Afternoon;Contract related;Y;Y;80;286;5;0;N
ID4196;0;Afternoon;Admin Support;Y;Y;119;174;3;0;Y
ID4197;1;Afternoon;Contract related;Y;Y;68;197;3;0;N
ID4198;1;Afternoon;Payment related;N;N;-1;-1;-1;1;Y
ID4199;0;Afternoon;Contract related;Y;Y;109;205;3;0;Y
ID4200;0;Afternoon;Streaming;Y;Y;24;416;4;0;N
ID4201;0;Afternoon;Technical Support;Y;Y;55;145;5;0;Y
ID4202;0;Afternoon;Admin Support;Y;Y;92;254;5;0;N
ID4203;0;Afternoon;Technical Support;Y;Y;106;202;3;0;Y
ID4204;0;Afternoon;Admin Support;Y;Y;28;145;3;0;N
ID4205;1;Evening;Payment related;Y;Y;28;152;5;0;Y
ID4206;0;Evening;Contract related;Y;N;40;357;2;0;Y
ID4207;1;Evening;Technical Support;Y;Y;12;405;5;0;Y
ID4208;0;Evening;Streaming;Y;Y;61;149;5;0;Y
ID4209;0;Evening;Streaming;Y;Y;92;144;1;0;N
ID4210;0;Evening;Technical Support;N;N;-1;-1;-1;1;N
ID4211;1;Evening;Payment related;N;N;-1;-1;-1;1;N
ID4212;0;Evening;Admin Support;Y;Y;43;96;3;0;N
ID4213;0;Evening;Admin Support;Y;Y;46;233;5;0;N
ID4214;0;Evening;Technical Support;Y;Y;51;362;4;0;N
ID4215;0;Evening;Contract related;Y;Y;13;74;3;0;N
ID4216;0;Evening;Payment related;Y;N;19;104;5;0;N
ID4217;1;Evening;Admin Support;Y;Y;30;209;3;0;Y
ID4218;0;Evening;Technical Support;Y;Y;122;394;3;0;N
ID4219;0;Evening;Admin Support;Y;Y;83;221;2;0;Y
ID4220;1;Evening;Technical Support;N;N;-1;-1;-1;1;Y
ID4221;1;Morning;Technical Support;Y;Y;125;135;4;0;N
ID4222;0;Morning;Admin Support;Y;Y;80;129;2;0;Y
ID4223;1;Morning;Streaming;Y;Y;112;347;2;0;Y
ID4224;1;Morning;Streaming;Y;Y;113;206;5;0;N
ID4225;1;Morning;Admin Support;Y;Y;95;240;4;0;N
ID4226;0;Morning;Streaming;Y;Y;40;195;3;0;N
ID4227;0;Morning;Streaming;Y;Y;106;412;3;0;N
ID4228;0;Morning;Payment related;Y;Y;38;213;3;0;N
ID4229;1;Morning;Contract related;N;N;-1;-1;-1;1;N
ID4230;1;Morning;Streaming;Y;Y;61;240;3;0;N
ID4231;0;Morning;Admin Support;N;N;-1;-1;-1;1;N
ID4232;0;Morning;Streaming;N;N;-1;-1;-1;1;Y
ID4233;1;Morning;Streaming;N;N;-1;-1;-1;1;Y
ID4234;0;Morning;Admin Support;Y;Y;70;251;1;0;Y
ID4235;0;Morning;Technical Support;N;N;-1;-1;-1;1;Y
ID4236;0;Morning;Streaming;N;N;-1;-1;-1;1;Y
ID4237;0;Morning;Technical Support;Y;Y;56;336;4;0;Y
ID4238;1;Morning;Streaming;Y;Y;26;371;4;0;N
ID4239;1;Afternoon;Technical Support;Y;Y;11;186;4;0;N
ID4240;0;Afternoon;Payment related;Y;Y;22;391;1;0;Y
ID4241;0;Afternoon;Streaming;Y;Y;33;400;3;0;N
ID4242;0;Afternoon;Streaming;Y;Y;58;126;4;0;N
ID4243;1;Afternoon;Contract related;Y;Y;72;347;3;0;Y
ID4244;1;Afternoon;Payment related;Y;Y;63;327;5;0;N
ID4245;0;Afternoon;Streaming;Y;Y;52;212;4;0;N
ID4246;0;Afternoon;Streaming;N;N;-1;-1;-1;1;N
ID4247;0;Afternoon;Technical Support;Y;Y;106;331;5;0;N
ID4248;0;Afternoon;Admin Support;Y;Y;26;394;3;0;N
ID4249;0;Afternoon;Payment related;Y;Y;76;209;5;0;N
ID4250;1;Afternoon;Technical Support;Y;Y;45;389;5;0;N
ID4251;0;Afternoon;Contract related;N;N;-1;-1;-1;1;Y
ID4252;0;Afternoon;Payment related;Y;Y;61;150;3;0;N
ID4253;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID4254;1;Afternoon;Contract related;Y;N;38;295;2;0;Y
ID4255;0;Afternoon;Contract related;Y;Y;19;133;4;0;N
ID4256;1;Afternoon;Streaming;Y;Y;15;183;4;0;Y
ID4257;0;Afternoon;Streaming;Y;Y;90;295;3;0;N
ID4258;1;Afternoon;Admin Support;Y;Y;99;124;3;0;Y
ID4259;0;Afternoon;Contract related;Y;Y;18;116;5;0;Y
ID4260;0;Afternoon;Payment related;Y;Y;65;155;4;0;N
ID4261;1;Afternoon;Admin Support;Y;Y;91;337;4;0;Y
ID4262;0;Afternoon;Streaming;Y;Y;95;184;4;0;N
ID4263;0;Afternoon;Streaming;Y;Y;87;284;4;0;N
ID4264;1;Afternoon;Payment related;Y;Y;71;361;3;0;N
ID4265;0;Afternoon;Admin Support;Y;Y;74;184;5;0;N
ID4266;1;Afternoon;Technical Support;Y;Y;28;305;4;0;Y
ID4267;1;Afternoon;Contract related;Y;Y;101;173;3;0;Y
ID4268;0;Afternoon;Contract related;N;N;-1;-1;-1;1;N
ID4269;0;Afternoon;Payment related;Y;Y;90;288;3;0;N
ID4270;0;Afternoon;Contract related;Y;Y;76;296;5;0;N
ID4271;0;Evening;Payment related;N;N;-1;-1;-1;1;N
ID4272;1;Evening;Contract related;Y;N;20;139;5;0;Y
ID4273;1;Evening;Contract related;Y;N;26;379;3;0;Y
ID4274;1;Evening;Contract related;Y;Y;53;132;3;0;Y
ID4275;1;Evening;Contract related;Y;Y;26;177;4;0;N
ID4276;0;Evening;Payment related;Y;Y;66;222;3;0;Y
ID4277;0;Evening;Payment related;Y;N;105;332;4;0;N
ID4278;0;Evening;Admin Support;Y;Y;111;133;3;0;N
ID4279;0;Evening;Contract related;Y;Y;26;390;1;0;N
ID4280;0;Evening;Contract related;N;N;-1;-1;-1;1;Y
ID4281;0;Morning;Payment related;Y;N;50;172;4;0;Y
ID4282;0;Morning;Streaming;Y;Y;57;366;5;0;Y
ID4283;0;Morning;Technical Support;Y;Y;26;139;5;0;Y
ID4284;0;Morning;Admin Support;Y;Y;104;418;1;0;N
ID4285;0;Morning;Technical Support;Y;Y;93;321;1;0;N
ID4286;0;Morning;Technical Support;Y;Y;108;185;3;0;Y
ID4287;0;Morning;Streaming;Y;Y;42;142;5;0;Y
ID4288;0;Morning;Technical Support;N;N;-1;-1;-1;1;Y
ID4289;1;Morning;Admin Support;Y;Y;94;317;5;0;Y
ID4290;0;Morning;Contract related;Y;Y;74;185;3;0;Y
ID4291;0;Afternoon;Contract related;Y;Y;117;201;5;0;N
ID4292;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID4293;0;Afternoon;Payment related;Y;Y;49;114;1;0;Y
ID4294;0;Afternoon;Streaming;Y;Y;23;280;3;0;N
ID4295;1;Afternoon;Streaming;N;N;-1;-1;-1;1;Y
ID4296;1;Afternoon;Streaming;Y;Y;84;196;5;0;Y
ID4297;1;Afternoon;Payment related;Y;Y;69;139;1;0;Y
ID4298;0;Afternoon;Technical Support;Y;Y;25;284;3;0;Y
ID4299;0;Afternoon;Payment related;N;N;-1;-1;-1;1;Y
ID4300;1;Afternoon;Technical Support;N;N;-1;-1;-1;1;Y
ID4301;1;Afternoon;Payment related;Y;Y;34;273;4;0;Y
ID4302;0;Afternoon;Streaming;Y;N;45;225;1;0;N
ID4303;0;Afternoon;Streaming;N;N;-1;-1;-1;1;Y
ID4304;0;Afternoon;Payment related;Y;Y;29;110;5;0;Y
ID4305;0;Afternoon;Technical Support;Y;Y;26;195;4;0;Y
ID4306;0;Afternoon;Streaming;Y;Y;115;268;4;0;Y
ID4307;1;Afternoon;Payment related;Y;Y;78;248;3;0;Y
ID4308;1;Afternoon;Streaming;Y;N;41;251;3;0;Y
ID4309;0;Evening;Contract related;Y;Y;21;146;5;0;Y
ID4310;0;Evening;Streaming;N;N;-1;-1;-1;1;Y
ID4311;1;Evening;Streaming;Y;Y;47;270;5;0;Y
ID4312;0;Evening;Payment related;Y;N;98;359;2;0;Y
ID4313;0;Evening;Contract related;N;N;-1;-1;-1;1;Y
ID4314;0;Evening;Payment related;Y;Y;51;274;4;0;N
ID4315;0;Evening;Streaming;Y;Y;70;335;4;0;N
ID4316;1;Evening;Contract related;Y;Y;58;380;2;0;N
ID4317;1;Evening;Technical Support;N;N;-1;-1;-1;1;Y
ID4318;0;Evening;Admin Support;N;N;-1;-1;-1;1;Y
ID4319;1;Evening;Streaming;Y;Y;39;234;5;0;N
ID4320;0;Evening;Payment related;Y;Y;55;205;1;0;N
ID4321;0;Evening;Contract related;Y;Y;80;185;3;0;N
ID4322;0;Evening;Payment related;Y;Y;68;209;4;0;N
ID4323;0;Evening;Technical Support;Y;Y;96;194;3;0;Y
ID4324;0;Evening;Payment related;Y;Y;32;228;3;0;N
ID4325;0;Evening;Admin Support;N;N;-1;-1;-1;1;Y
ID4326;1;Evening;Streaming;Y;Y;90;173;3;0;Y
ID4327;1;Evening;Streaming;Y;Y;108;195;4;0;N
ID4328;0;Evening;Technical Support;Y;N;120;334;4;0;N
ID4329;0;Evening;Contract related;Y;Y;21;279;5;0;N
ID4330;0;Evening;Contract related;N;N;-1;-1;-1;1;Y
ID4331;0;Morning;Payment related;Y;N;59;167;4;0;Y
ID4332;1;Morning;Admin Support;Y;Y;14;322;3;0;N
ID4333;0;Morning;Contract related;N;N;-1;-1;-1;1;N
ID4334;0;Morning;Streaming;Y;Y;57;104;3;0;Y
ID4335;1;Morning;Streaming;Y;Y;123;244;3;0;Y
ID4336;0;Morning;Streaming;Y;Y;71;341;3;0;Y
ID4337;0;Morning;Contract related;Y;N;71;256;3;0;N
ID4338;0;Morning;Technical Support;Y;Y;41;382;3;0;N
ID4339;1;Morning;Contract related;N;N;-1;-1;-1;1;Y
ID4340;0;Morning;Technical Support;Y;Y;80;343;4;0;N
ID4341;0;Afternoon;Payment related;N;N;-1;-1;-1;1;N
ID4342;0;Afternoon;Payment related;Y;Y;57;132;2;0;Y
ID4343;0;Afternoon;Streaming;Y;Y;17;159;3;0;Y
ID4344;0;Afternoon;Admin Support;Y;Y;93;287;5;0;Y
ID4345;0;Afternoon;Payment related;Y;Y;13;103;3;0;N
ID4346;0;Afternoon;Payment related;Y;Y;64;162;4;0;Y
ID4347;0;Afternoon;Technical Support;Y;Y;98;170;5;0;Y
ID4348;0;Afternoon;Technical Support;Y;N;83;148;2;0;Y
ID4349;0;Afternoon;Streaming;Y;N;116;378;5;0;N
ID4350;1;Afternoon;Streaming;Y;Y;104;106;2;0;Y
ID4351;0;Afternoon;Streaming;Y;Y;83;334;5;0;Y
ID4352;0;Afternoon;Admin Support;Y;Y;26;408;4;0;N
ID4353;0;Afternoon;Admin Support;Y;Y;47;96;2;0;Y
ID4354;0;Afternoon;Contract related;N;N;-1;-1;-1;1;N
ID4355;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID4356;0;Afternoon;Technical Support;Y;N;34;187;4;0;Y
ID4357;1;Afternoon;Technical Support;Y;Y;65;222;5;0;Y
ID4358;1;Afternoon;Streaming;Y;Y;54;379;3;0;Y
ID4359;0;Afternoon;Technical Support;Y;Y;108;315;4;0;N
ID4360;0;Afternoon;Contract related;Y;Y;114;282;4;0;N
ID4361;0;Afternoon;Admin Support;Y;Y;109;179;3;0;Y
ID4362;0;Afternoon;Streaming;Y;Y;115;215;3;0;Y
ID4363;0;Evening;Streaming;Y;Y;125;247;3;0;Y
ID4364;1;Evening;Technical Support;Y;Y;116;199;4;0;Y
ID4365;0;Evening;Admin Support;Y;Y;12;171;3;0;Y
ID4366;0;Evening;Streaming;Y;Y;96;194;5;0;N
ID4367;0;Evening;Streaming;Y;Y;13;317;5;0;N
ID4368;0;Evening;Payment related;N;N;-1;-1;-1;1;Y
ID4369;0;Evening;Contract related;Y;Y;96;382;3;0;N
ID4370;0;Evening;Payment related;N;N;-1;-1;-1;1;Y
ID4371;0;Evening;Streaming;Y;Y;37;355;3;0;N
ID4372;0;Evening;Technical Support;Y;Y;45;375;4;0;N
ID4373;0;Evening;Streaming;Y;Y;44;164;5;0;N
ID4374;0;Evening;Contract related;N;N;-1;-1;-1;1;Y
ID4375;1;Evening;Contract related;Y;Y;65;199;3;0;N
ID4376;0;Evening;Streaming;Y;Y;48;127;4;0;N
ID4377;1;Evening;Technical Support;Y;Y;119;214;1;0;N
ID4378;0;Evening;Contract related;Y;N;102;316;3;0;N
ID4379;0;Morning;Contract related;Y;Y;30;310;5;0;N
ID4380;0;Morning;Payment related;Y;Y;51;319;1;0;Y
ID4381;0;Morning;Contract related;N;N;-1;-1;-1;1;N
ID4382;0;Morning;Technical Support;Y;Y;39;310;5;0;N
ID4383;0;Morning;Payment related;Y;Y;102;327;2;0;N
ID4384;0;Morning;Payment related;Y;Y;112;100;3;0;N
ID4385;0;Morning;Payment related;N;N;-1;-1;-1;1;N
ID4386;0;Morning;Technical Support;Y;Y;42;276;5;0;N
ID4387;1;Morning;Admin Support;Y;Y;87;148;3;0;N
ID4388;0;Morning;Payment related;N;N;-1;-1;-1;1;Y
ID4389;0;Morning;Contract related;Y;Y;123;212;3;0;Y
ID4390;0;Morning;Payment related;N;N;-1;-1;-1;1;Y
ID4391;0;Morning;Contract related;Y;Y;98;146;3;0;N
ID4392;0;Morning;Streaming;Y;Y;45;99;4;0;N
ID4393;0;Afternoon;Payment related;Y;Y;50;134;3;0;N
ID4394;0;Afternoon;Payment related;Y;Y;102;270;4;0;N
ID4395;0;Afternoon;Admin Support;Y;Y;93;192;1;0;Y
ID4396;0;Afternoon;Admin Support;Y;Y;28;327;3;0;N
ID4397;1;Afternoon;Payment related;N;N;-1;-1;-1;1;N
ID4398;0;Afternoon;Streaming;N;N;-1;-1;-1;1;Y
ID4399;0;Afternoon;Technical Support;Y;N;123;106;4;0;N
ID4400;1;Afternoon;Admin Support;Y;Y;112;249;4;0;Y
ID4401;0;Afternoon;Contract related;Y;Y;12;76;3;0;N
ID4402;0;Afternoon;Contract related;Y;Y;107;361;4;0;N
ID4403;0;Afternoon;Technical Support;Y;Y;97;218;2;0;Y
ID4404;1;Afternoon;Contract related;N;N;-1;-1;-1;1;Y
ID4405;0;Afternoon;Admin Support;N;N;-1;-1;-1;1;Y
ID4406;0;Afternoon;Admin Support;Y;Y;98;407;4;0;N
ID4407;0;Afternoon;Streaming;Y;Y;96;349;2;0;Y
ID4408;0;Afternoon;Payment related;N;N;-1;-1;-1;1;Y
ID4409;0;Afternoon;Payment related;Y;Y;60;137;1;0;N
ID4410;0;Afternoon;Contract related;Y;Y;115;296;3;0;Y
ID4411;1;Afternoon;Contract related;Y;Y;86;197;4;0;N
ID4412;1;Afternoon;Payment related;Y;Y;99;190;2;0;Y
ID4413;0;Afternoon;Admin Support;Y;N;55;211;4;0;N
ID4414;1;Afternoon;Streaming;Y;N;100;152;2;0;N
ID4415;0;Evening;Contract related;Y;Y;101;144;4;0;N
ID4416;0;Evening;Payment related;Y;Y;105;379;5;0;Y
ID4417;0;Evening;Payment related;N;N;-1;-1;-1;1;Y
ID4418;0;Evening;Contract related;Y;Y;47;414;4;0;N
ID4419;0;Evening;Admin Support;Y;Y;123;220;3;0;N
ID4420;0;Evening;Streaming;Y;N;108;279;3;0;Y
ID4421;0;Morning;Admin Support;N;N;-1;-1;-1;1;Y
ID4422;1;Morning;Technical Support;Y;Y;35;127;5;0;Y
ID4423;0;Morning;Technical Support;Y;Y;80;187;5;0;N
ID4424;0;Morning;Technical Support;Y;Y;16;175;5;0;Y
ID4425;0;Morning;Admin Support;Y;Y;102;375;3;0;N
ID4426;0;Morning;Streaming;N;N;-1;-1;-1;1;N
ID4427;0;Morning;Streaming;Y;Y;111;376;3;0;Y
ID4428;0;Morning;Payment related;Y;Y;81;285;4;0;Y
ID4429;1;Morning;Contract related;N;N;-1;-1;-1;1;N
ID4430;0;Morning;Technical Support;Y;Y;32;96;5;0;N
ID4431;0;Morning;Payment related;N;N;-1;-1;-1;1;Y
ID4432;1;Morning;Streaming;Y;Y;52;194;3;0;N
ID4433;0;Morning;Technical Support;Y;Y;112;191;5;0;N
ID4434;1;Morning;Technical Support;Y;Y;30;375;3;0;N
ID4435;0;Morning;Admin Support;Y;Y;91;179;1;0;N
ID4436;1;Morning;Streaming;Y;Y;53;315;3;0;Y
ID4437;0;Morning;Contract related;N;N;-1;-1;-1;1;N
ID4438;0;Morning;Contract related;N;N;-1;-1;-1;1;Y
ID4439;0;Afternoon;Technical Support;Y;Y;40;302;3;0;Y
ID4440;0;Afternoon;Contract related;Y;Y;45;346;5;0;N
ID4441;1;Afternoon;Streaming;N;N;-1;-1;-1;1;Y
ID4442;0;Afternoon;Admin Support;Y;Y;89;217;2;0;N
ID4443;0;Afternoon;Technical Support;Y;Y;24;110;5;0;N
ID4444;0;Afternoon;Technical Support;Y;Y;76;304;3;0;Y
ID4445;0;Afternoon;Streaming;Y;Y;27;257;2;0;Y
ID4446;0;Afternoon;Contract related;Y;N;27;151;4;0;Y
ID4447;0;Afternoon;Contract related;Y;Y;104;332;2;0;Y
ID4448;0;Afternoon;Admin Support;Y;Y;110;209;1;0;Y
ID4449;1;Afternoon;Contract related;Y;Y;51;311;4;0;Y
ID4450;0;Afternoon;Contract related;Y;Y;65;349;2;0;N
ID4451;0;Afternoon;Admin Support;Y;Y;21;192;4;0;N
ID4452;1;Afternoon;Streaming;Y;Y;29;133;3;0;N
ID4453;0;Afternoon;Payment related;N;N;-1;-1;-1;1;N
ID4454;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;N
ID4455;0;Afternoon;Contract related;Y;Y;124;243;4;0;N
ID4456;0;Afternoon;Streaming;Y;Y;21;264;1;0;Y
ID4457;0;Afternoon;Admin Support;Y;Y;121;198;3;0;Y
ID4458;0;Afternoon;Technical Support;N;N;-1;-1;-1;1;N
ID4459;0;Afternoon;Payment related;Y;Y;56;167;2;0;N
ID4460;1;Afternoon;Contract related;Y;Y;10;373;3;0;N
ID4461;0;Afternoon;Payment related;Y;Y;56;172;4;0;N
ID4462;0;Afternoon;Payment related;N;N;-1;-1;-1;1;N
ID4463;0;Afternoon;Technical Support;Y;Y;17;91;3;0;N
ID4464;0;Afternoon;Contract related;Y;Y;37;110;5;0;Y
ID4465;0;Evening;Streaming;Y;Y;108;126;5;0;Y
ID4466;0;Evening;Technical Support;Y;Y;18;343;5;0;Y
ID4467;0;Evening;Streaming;N;N;-1;-1;-1;1;Y
ID4468;1;Evening;Streaming;Y;Y;77;283;4;0;N
ID4469;1;Evening;Streaming;Y;Y;34;271;1;0;N
ID4470;1;Evening;Contract related;Y;Y;73;162;3;0;Y
ID4471;1;Evening;Streaming;N;N;-1;-1;-1;1;Y
ID4472;0;Evening;Admin Support;Y;Y;120;222;3;0;Y
ID4473;0;Evening;Technical Support;Y;Y;100;317;1;0;Y
ID4474;0;Evening;Payment related;Y;Y;93;378;4;0;N
ID4475;0;Evening;Streaming;Y;N;17;109;4;0;N
ID4476;1;Evening;Payment related;Y;Y;17;309;2;0;N
ID4477;0;Morning;Contract related;Y;Y;56;265;2;0;N
ID4478;0;Morning;Admin Support;N;N;-1;-1;-1;1;Y
ID4479;0;Morning;Contract related;Y;Y;97;159;2;0;Y
ID4480;1;Morning;Streaming;Y;Y;25;380;4;0;N
ID4481;1;Morning;Technical Support;Y;Y;47;170;4;0;N
ID4482;0;Morning;Payment related;Y;Y;70;175;3;0;Y
ID4483;0;Morning;Technical Support;Y;Y;86;187;3;0;N
ID4484;0;Morning;Contract related;Y;Y;92;249;5;0;N
ID4485;0;Morning;Admin Support;Y;Y;122;148;3;0;N
ID4486;1;Morning;Streaming;Y;Y;11;408;3;0;Y
ID4487;0;Morning;Technical Support;Y;Y;27;368;3;0;Y
ID4488;0;Morning;Contract related;N;N;-1;-1;-1;1;N
ID4489;1;Morning;Payment related;Y;Y;17;118;4;0;N
ID4490;1;Morning;Payment related;Y;Y;113;194;3;0;Y
ID4491;0;Morning;Payment related;N;N;-1;-1;-1;1;Y
